Type,Title,Content,Sender_brand,Topic_category,Suspicion_level,LLM_likeness,Language_style,Phishing_technique,Is_Phishing,Model_Source,Text
E-mail,OLX: Wyplata pieniedzy wstrzymana,"Witaj, Twoja wyplata srodkow z OLX zostala wstrzymana przez bank. Aby odblokowac przelew, musisz zaktualizowac dane karty platniczej. Przejdz do weryfikacji: [olx-platnosci-card-update.com/verify/82L1](https://www.google.com/search?q=https://olx-platnosci-card-update.com/verify/82L1) . Srodki trafia na konto w ciagu 15 min. OLX Polska.",OLX,Payment / refund,5,3,formal-corporate,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] OLX
[TITLE] OLX: Wyplata pieniedzy wstrzymana
[CONTENT] Witaj, Twoja wyplata srodkow z OLX zostala wstrzymana przez bank. Aby odblokowac przelew, musisz zaktualizowac dane karty platniczej. Przejdz do weryfikacji: [olx-platnosci-card-update.com/verify/82L1](https://www.google.com/search?q=https://olx-platnosci-card-update.com/verify/82L1) . Srodki trafia na konto w ciagu 15 min. OLX Polska."
SMS,Brak,Kurier DHL: Przesylka nr 293847102 wymaga korekty adresu (brak numeru domu). Uzupelnij: [dhl-express-dostawa-adres.com/edit/93K1](https://www.google.com/search?q=https://dhl-express-dostawa-adres.com/edit/93K1),DHL,Parcel tracking,4,2,rushed-marketing,urgent verification + fake link,True,gemini_3,"[TYPE] SMS
[SENDER] DHL
[TITLE] Brak
[CONTENT] Kurier DHL: Przesylka nr 293847102 wymaga korekty adresu (brak numeru domu). Uzupelnij: [dhl-express-dostawa-adres.com/edit/93K1](https://www.google.com/search?q=https://dhl-express-dostawa-adres.com/edit/93K1)"
E-mail,ZUS: Decyzja w sprawie 800+,"Zaklad Ubezpieczen Spolecznych informuje, ze Twoj wniosek o 800+ zostal odrzucony z przyczyn formalnych. Aby odwolac sie od decyzji, musisz uzupelnic dane w ciagu 7 dni. Zaloguj sie tutaj: zus-pue-wnioski-odwolania.net/form/82M1 . Brak reakcji oznacza utrate swiadczenia.",ZUS,US/ZUS notification,5,4,official-bureaucratic,urgent verification + fake link,True,gemini_3,"[TYPE] E-mail
[SENDER] ZUS
[TITLE] ZUS: Decyzja w sprawie 800+
[CONTENT] Zaklad Ubezpieczen Spolecznych informuje, ze Twoj wniosek o 800+ zostal odrzucony z przyczyn formalnych. Aby odwolac sie od decyzji, musisz uzupelnic dane w ciagu 7 dni. Zaloguj sie tutaj: zus-pue-wnioski-odwolania.net/form/82M1 . Brak reakcji oznacza utrate swiadczenia."
SMS,Brak,"Masz 1 nowa wiadomosc wideo od: Ania. Kliknij, aby obejrzec nagranie: [video-msg-box-private.com/play/10M2](https://www.google.com/search?q=https://video-msg-box-private.com/play/10M2) . Uwaga: link wygasa za 30 min.",Inny,Inny,5,2,colloquial,urgent verification + fake link,True,gemini_3,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] Masz 1 nowa wiadomosc wideo od: Ania. Kliknij, aby obejrzec nagranie: [video-msg-box-private.com/play/10M2](https://www.google.com/search?q=https://video-msg-box-private.com/play/10M2) . Uwaga: link wygasa za 30 min."
E-mail,Wniosek o swiadczenie ZUS - odrzucony,"Zaklad Ubezpieczen Spolecznych informuje, ze Twoj wniosek o swiadczenie rehabilitacyjne zostal odrzucony z powodu brakow w dokumentacji medycznej. Aby wznowic postepowanie, musisz uzupelnic brakujace dokumenty w ciagu 7 dni. Zaloguj sie do PUE ZUS poprzez ten link: [zus-pue-dokumentacja-medyczna.com/upload/10L2](https://www.google.com/search?q=https://zus-pue-dokumentacja-medyczna.com/upload/10L2) i dolacz wymagane skany. Brak reakcji w terminie spowoduje ostateczne zamkniecie sprawy i utrate prawa do zasilku. Prosimy o pilne dzialanie.",ZUS,US/ZUS notification,5,4,official-bureaucratic,urgent verification + fake link,True,gemini_3,"[TYPE] E-mail
[SENDER] ZUS
[TITLE] Wniosek o swiadczenie ZUS - odrzucony
[CONTENT] Zaklad Ubezpieczen Spolecznych informuje, ze Twoj wniosek o swiadczenie rehabilitacyjne zostal odrzucony z powodu brakow w dokumentacji medycznej. Aby wznowic postepowanie, musisz uzupelnic brakujace dokumenty w ciagu 7 dni. Zaloguj sie do PUE ZUS poprzez ten link: [zus-pue-dokumentacja-medyczna.com/upload/10L2](https://www.google.com/search?q=https://zus-pue-dokumentacja-medyczna.com/upload/10L2) i dolacz wymagane skany. Brak reakcji w terminie spowoduje ostateczne zamkniecie sprawy i utrate prawa do zasilku. Prosimy o pilne dzialanie."
E-mail,Blokada konta Allegro - naruszenie regulaminu,"Twoje konto na Allegro zostalo tymczasowo zablokowane z powodu podejrzenia o stosowanie niedozwolonych praktyk rynkowych, polegajacych na sztucznym podbijaniu cen w licytacjach. Jest to powazne naruszenie naszego Regulaminu, ktore moze skutkowac trwalym usunieciem konta oraz blokada srodkow zgromadzonych w portfelu Allegro Finanse. Aby wyjasnic te sytuacje i odzyskac dostep do sprzedazy, musisz zlozyc odwolanie w ciagu 24 godzin, korzystajac z formularza: allegro-pomoc-odwolania.net/form/29K1 . W formularzu prosimy o szczegolowe opisanie przebiegu ostatnich aukcji oraz dolaczenie ewentualnych dowodow na swoja niewinnosc. Brak reakcji z Twojej strony zostanie potraktowany jako przyznanie sie do winy. Liczymy na szybkie wyjasnienie sprawy.",Allegro,Account block warning,5,3,formal-corporate,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] Allegro
[TITLE] Blokada konta Allegro - naruszenie regulaminu
[CONTENT] Twoje konto na Allegro zostalo tymczasowo zablokowane z powodu podejrzenia o stosowanie niedozwolonych praktyk rynkowych, polegajacych na sztucznym podbijaniu cen w licytacjach. Jest to powazne naruszenie naszego Regulaminu, ktore moze skutkowac trwalym usunieciem konta oraz blokada srodkow zgromadzonych w portfelu Allegro Finanse. Aby wyjasnic te sytuacje i odzyskac dostep do sprzedazy, musisz zlozyc odwolanie w ciagu 24 godzin, korzystajac z formularza: allegro-pomoc-odwolania.net/form/29K1 . W formularzu prosimy o szczegolowe opisanie przebiegu ostatnich aukcji oraz dolaczenie ewentualnych dowodow na swoja niewinnosc. Brak reakcji z Twojej strony zostanie potraktowany jako przyznanie sie do winy. Liczymy na szybkie wyjasnienie sprawy."
SMS,Brak,UWAGA! Wykryto wirusa na Twoim telefonie. Twoje dane bankowe sa zagrozone. Usun wirusa teraz: mobile-security-antivirus-clean.net/scan/10M2,Inny,Data / certificate update,5,2,excessive uppercase,fake security update,True,gemini_3,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] UWAGA! Wykryto wirusa na Twoim telefonie. Twoje dane bankowe sa zagrozone. Usun wirusa teraz: mobile-security-antivirus-clean.net/scan/10M2"
E-mail,XTB: Zmiana godzin handlu,"Szanowny Inwestorze, informujemy o zmianie godzin handlu na instrumentach opartych o amerykanskie indeksy gieldowe w dniu 28.01.2025. Zmiana podyktowana jest swietem panstwowym w USA. Handel zakonczy sie wczesniej, o godzinie 20:30 czasu polskiego. Szczegolowy harmonogram dostepny jest na naszej stronie internetowej oraz w platformie xStation. Prosimy o dostosowanie swoich strategii inwestycyjnych. Dom Maklerski XTB.",XTB,Investments,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] XTB
[TITLE] XTB: Zmiana godzin handlu
[CONTENT] Szanowny Inwestorze, informujemy o zmianie godzin handlu na instrumentach opartych o amerykanskie indeksy gieldowe w dniu 28.01.2025. Zmiana podyktowana jest swietem panstwowym w USA. Handel zakonczy sie wczesniej, o godzinie 20:30 czasu polskiego. Szczegolowy harmonogram dostepny jest na naszej stronie internetowej oraz w platformie xStation. Prosimy o dostosowanie swoich strategii inwestycyjnych. Dom Maklerski XTB."
E-mail,RTV Euro AGD: Faktura zakupu,"Dzien dobry, przesylamy fakture VAT za Twoje ostatnie zamowienie w sklepie RTV Euro AGD. Dokument znajduje sie w zalaczniku. Faktura jest dowodem zakupu i podstawa do gwarancji. Dziekujemy za zaufanie i zapraszamy do ponownych zakupow. Zyczymy zadowolenia z nowego sprzetu.",RTV Euro AGD,Parcel tracking,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] RTV Euro AGD
[TITLE] RTV Euro AGD: Faktura zakupu
[CONTENT] Dzien dobry, przesylamy fakture VAT za Twoje ostatnie zamowienie w sklepie RTV Euro AGD. Dokument znajduje sie w zalaczniku. Faktura jest dowodem zakupu i podstawa do gwarancji. Dziekujemy za zaufanie i zapraszamy do ponownych zakupow. Zyczymy zadowolenia z nowego sprzetu."
E-mail,Aktualizacja certyfikatu bezpieczenstwa mBank,"Szanowny Kliencie, w dobie rosnacych zagrozen cybernetycznych mBank stale udoskonala swoje procedury bezpieczenstwa, dlatego od dzisiaj wprowadzamy obowiazkowa aktualizacje certyfikatow szyfrujacych dla wszystkich uzytkownikow bankowosci elektronicznej oraz aplikacji mobilnej. Brak zaktualizowanego certyfikatu uniemozliwi poprawne logowanie, autoryzacje przelewow oraz korzystanie z platnosci zblizeniowych BLIK i Apple Pay, co moze stanowic duzy dyskomfort w codziennym korzystaniu z uslug bankowych. Proces ten jest w pelni zautomatyzowany i wymaga jedynie jednorazowego potwierdzenia tozsamosci poprzez zalogowanie sie na specjalnie przygotowana, bezpieczna strone aktualizacyjna: mbank-pl-nowe-certyfikaty.net/update/194M2 . Gwarantujemy, ze cala procedura zajmie mniej niz dwie minuty i zapewni pelna ochrone Twoich srodkow przed najnowszymi metodami wyludzen stosowanymi przez oszustow. Przypominamy, ze niepobranie aktualizacji do konca biezacego tygodnia bedzie skutkowac automatyczna blokada dostepu do rachunku ze wzgledow profilaktycznych.",mBank,Data / certificate update,5,4,formal-corporate,fake security update,True,gemini_3,"[TYPE] E-mail
[SENDER] mBank
[TITLE] Aktualizacja certyfikatu bezpieczenstwa mBank
[CONTENT] Szanowny Kliencie, w dobie rosnacych zagrozen cybernetycznych mBank stale udoskonala swoje procedury bezpieczenstwa, dlatego od dzisiaj wprowadzamy obowiazkowa aktualizacje certyfikatow szyfrujacych dla wszystkich uzytkownikow bankowosci elektronicznej oraz aplikacji mobilnej. Brak zaktualizowanego certyfikatu uniemozliwi poprawne logowanie, autoryzacje przelewow oraz korzystanie z platnosci zblizeniowych BLIK i Apple Pay, co moze stanowic duzy dyskomfort w codziennym korzystaniu z uslug bankowych. Proces ten jest w pelni zautomatyzowany i wymaga jedynie jednorazowego potwierdzenia tozsamosci poprzez zalogowanie sie na specjalnie przygotowana, bezpieczna strone aktualizacyjna: mbank-pl-nowe-certyfikaty.net/update/194M2 . Gwarantujemy, ze cala procedura zajmie mniej niz dwie minuty i zapewni pelna ochrone Twoich srodkow przed najnowszymi metodami wyludzen stosowanymi przez oszustow. Przypominamy, ze niepobranie aktualizacji do konca biezacego tygodnia bedzie skutkowac automatyczna blokada dostepu do rachunku ze wzgledow profilaktycznych."
E-mail,Nowa wiadomosc w skrzynce ePUAP,"Uzytkowniku, na Twoja skrzynke na platformie ePUAP wplynelo nowe pismo od Urzedu Skarbowego. Temat: Wezwanie do zlozenia wyjasnien. Dokument wymaga potwierdzenia odbioru podpisem zaufanym. Zaloguj sie do portalu gov.pl, aby odczytac wiadomosc. Nieodebranie pisma w terminie 7 dni skutkuje uznaniem go za doreczone. Wiadomosc wygenerowana automatycznie.",ePUAP,US/ZUS notification,1,1,official-bureaucratic,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] ePUAP
[TITLE] Nowa wiadomosc w skrzynce ePUAP
[CONTENT] Uzytkowniku, na Twoja skrzynke na platformie ePUAP wplynelo nowe pismo od Urzedu Skarbowego. Temat: Wezwanie do zlozenia wyjasnien. Dokument wymaga potwierdzenia odbioru podpisem zaufanym. Zaloguj sie do portalu gov.pl, aby odczytac wiadomosc. Nieodebranie pisma w terminie 7 dni skutkuje uznaniem go za doreczone. Wiadomosc wygenerowana automatycznie."
E-mail,Anulowana rezerwacja biletow lotniczych,"Drogi Podrozniku, Twoja rezerwacja lotu z Warszawy do Barcelony w liniach LOT zostala anulowana z powodu braku srodkow na karcie kredytowej uzytej podczas procedury zakupu biletow w naszym serwisie. Aby przywrocic rezerwacje i zachowac promocyjna cene biletow, ktora wygasa za 2 godziny, prosimy o uzycie alternatywnej metody platnosci za pomoca tego linku: [lot-rezerwacje-online.com/platnosc/492M1](https://www.google.com/search?q=https://lot-rezerwacje-online.com/platnosc/492M1) . Jesli nie oplacisz biletow w wyznaczonym czasie, Twoje miejsca na pokladzie samolotu zostana zwolnione dla innych pasazerow oczekujacych w kolejce, a nastepny bilet bedziesz musial kupic w standardowej taryfie, ktora jest wyzsza o 30%. Sprobuj dokonczyc platnosc z innego urzadzenia lub skontaktuj sie ze swoim bankiem w celu odblokowania limitu transakcji zagranicznych. Mamy nadzieje, ze wrotce powitamy Cie na pokladzie naszych samolotow.",Inny,Payment / refund,4,3,formal-corporate,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Anulowana rezerwacja biletow lotniczych
[CONTENT] Drogi Podrozniku, Twoja rezerwacja lotu z Warszawy do Barcelony w liniach LOT zostala anulowana z powodu braku srodkow na karcie kredytowej uzytej podczas procedury zakupu biletow w naszym serwisie. Aby przywrocic rezerwacje i zachowac promocyjna cene biletow, ktora wygasa za 2 godziny, prosimy o uzycie alternatywnej metody platnosci za pomoca tego linku: [lot-rezerwacje-online.com/platnosc/492M1](https://www.google.com/search?q=https://lot-rezerwacje-online.com/platnosc/492M1) . Jesli nie oplacisz biletow w wyznaczonym czasie, Twoje miejsca na pokladzie samolotu zostana zwolnione dla innych pasazerow oczekujacych w kolejce, a nastepny bilet bedziesz musial kupic w standardowej taryfie, ktora jest wyzsza o 30%. Sprobuj dokonczyc platnosc z innego urzadzenia lub skontaktuj sie ze swoim bankiem w celu odblokowania limitu transakcji zagranicznych. Mamy nadzieje, ze wrotce powitamy Cie na pokladzie naszych samolotow."
E-mail,Wygrales 2000 PLN w loterii urodzinowej Empik!,"Witaj, z okazji naszych urodzin wylosowalismy 100 klientow, ktorzy otrzymaja bon zakupowy o wartosci 2000 PLN na caly asortyment sklepu empik.com. Twoj adres e-mail znalazl sie na liscie zwyciezcow! To niesamowita okazja, aby sprawic sobie wymarzone prezenty zupelnie za darmo. Aby odebrac nagrode, wystarczy potwierdzic swoj udzial w loterii i oplacic koszt wysylki karty podarunkowej (12 PLN) pod tym linkiem: empik-loteria-urodziny.xyz/win/93K1 . Pospiesz sie, nagrody nieodebrane w ciagu 24 godzin przepadaja na rzecz kolejnych osob z listy rezerwowej. Gratulujemy i zyczymy udanych zakupow!",Empik,Prize / lottery / voucher,5,3,rushed-marketing,fake prize / win,True,gemini_3,"[TYPE] E-mail
[SENDER] Empik
[TITLE] Wygrales 2000 PLN w loterii urodzinowej Empik!
[CONTENT] Witaj, z okazji naszych urodzin wylosowalismy 100 klientow, ktorzy otrzymaja bon zakupowy o wartosci 2000 PLN na caly asortyment sklepu empik.com. Twoj adres e-mail znalazl sie na liscie zwyciezcow! To niesamowita okazja, aby sprawic sobie wymarzone prezenty zupelnie za darmo. Aby odebrac nagrode, wystarczy potwierdzic swoj udzial w loterii i oplacic koszt wysylki karty podarunkowej (12 PLN) pod tym linkiem: empik-loteria-urodziny.xyz/win/93K1 . Pospiesz sie, nagrody nieodebrane w ciagu 24 godzin przepadaja na rzecz kolejnych osob z listy rezerwowej. Gratulujemy i zyczymy udanych zakupow!"
SMS,Brak,InPost: Twoja paczka nr 6281902938 zostala odebrana z Paczkomatu. Dziekujemy za skorzystanie z uslug.,InPost,Parcel tracking,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] SMS
[SENDER] InPost
[TITLE] Brak
[CONTENT] InPost: Twoja paczka nr 6281902938 zostala odebrana z Paczkomatu. Dziekujemy za skorzystanie z uslug."
E-mail,Twoja przesylka InPost - Kod odbioru,"Czesc, mamy dobra wiadomosc! Twoja paczka o numerze 628193019283 dotarla do Paczkomatu WAW22M i czeka na odbior. Aby otworzyc skrytke, wpisz na ekranie kod odbioru: 5921 lub uzyj aplikacji InPost Mobile do zdalnego otwarcia skrytki, co jest najszybsza i najbezpieczniejsza metoda. Paczka bedzie czekac na Ciebie przez 48 godzin, po czym zostanie zwrocona do Oddzialu. Zyczymy milego dnia i zapraszamy do ponownego korzystania z naszych uslug.",InPost,Parcel pickup,1,1,colloquial,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] InPost
[TITLE] Twoja przesylka InPost - Kod odbioru
[CONTENT] Czesc, mamy dobra wiadomosc! Twoja paczka o numerze 628193019283 dotarla do Paczkomatu WAW22M i czeka na odbior. Aby otworzyc skrytke, wpisz na ekranie kod odbioru: 5921 lub uzyj aplikacji InPost Mobile do zdalnego otwarcia skrytki, co jest najszybsza i najbezpieczniejsza metoda. Paczka bedzie czekac na Ciebie przez 48 godzin, po czym zostanie zwrocona do Oddzialu. Zyczymy milego dnia i zapraszamy do ponownego korzystania z naszych uslug."
SMS,Brak,Vinted: Kupujacy zglosil problem z zamowieniem. Twoje srodki zostaly zablokowane. Wyjasnij sprawe: [vinted-centrum-sporow.com/case/10K2](https://www.google.com/search?q=https://vinted-centrum-sporow.com/case/10K2),Inny,Payment / refund,5,3,formal-corporate,fake payment demand,True,gemini_3,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] Vinted: Kupujacy zglosil problem z zamowieniem. Twoje srodki zostaly zablokowane. Wyjasnij sprawe: [vinted-centrum-sporow.com/case/10K2](https://www.google.com/search?q=https://vinted-centrum-sporow.com/case/10K2)"
SMS,Brak,"ZUS: Masz nowa wiadomosc w PUE ZUS dotyczaca przeliczenia swiadczenia. Zaloguj sie, aby ja odczytac: zus-pue-swiadczenia-info.pl/msg/82L1",ZUS,US/ZUS notification,4,3,official-bureaucratic,urgent verification + fake link,True,gemini_3,"[TYPE] SMS
[SENDER] ZUS
[TITLE] Brak
[CONTENT] ZUS: Masz nowa wiadomosc w PUE ZUS dotyczaca przeliczenia swiadczenia. Zaloguj sie, aby ja odczytac: zus-pue-swiadczenia-info.pl/msg/82L1"
E-mail,Anulowanie subskrypcji Spotify,"Czesc, Twoja subskrypcja Spotify Premium wygasa za 2 dni. Nie udalo nam sie pobrac oplaty z Twojej karty. Jesli chcesz zachowac dostep do muzyki, zaktualizuj dane platnosci. Kliknij tutaj: [spotify-premium-renew-payment.com/fix/10L2](https://www.google.com/search?q=https://spotify-premium-renew-payment.com/fix/10L2) . Jesli nie podejmiesz dzialan, Twoje konto przejdzie na wersje Free z reklamami. Zostan z nami!",Inny,Subscription renewal,4,3,rushed-marketing,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Anulowanie subskrypcji Spotify
[CONTENT] Czesc, Twoja subskrypcja Spotify Premium wygasa za 2 dni. Nie udalo nam sie pobrac oplaty z Twojej karty. Jesli chcesz zachowac dostep do muzyki, zaktualizuj dane platnosci. Kliknij tutaj: [spotify-premium-renew-payment.com/fix/10L2](https://www.google.com/search?q=https://spotify-premium-renew-payment.com/fix/10L2) . Jesli nie podejmiesz dzialan, Twoje konto przejdzie na wersje Free z reklamami. Zostan z nami!"
SMS,Brak,mBank: Proba logowania z Rosji. Zablokowalismy Twoje konto. Odblokuj dostep logujac sie tutaj: mbank-bezpieczenstwo-weryfikacja.net/check/93L2,mBank,Account block warning,5,3,formal-corporate,account block threat,True,gemini_3,"[TYPE] SMS
[SENDER] mBank
[TITLE] Brak
[CONTENT] mBank: Proba logowania z Rosji. Zablokowalismy Twoje konto. Odblokuj dostep logujac sie tutaj: mbank-bezpieczenstwo-weryfikacja.net/check/93L2"
SMS,Brak,XTB: Twoje konto inwestycyjne zostalo tymczasowo ograniczone. Wymagana aktualizacja ankiety MIFID. Zaloguj: xtb-inwestycje-ankieta.pl/mifid/92M1,XTB,Data / certificate update,4,4,formal-corporate,urgent verification + fake link,True,gemini_3,"[TYPE] SMS
[SENDER] XTB
[TITLE] Brak
[CONTENT] XTB: Twoje konto inwestycyjne zostalo tymczasowo ograniczone. Wymagana aktualizacja ankiety MIFID. Zaloguj: xtb-inwestycje-ankieta.pl/mifid/92M1"
SMS,Brak,PKO BP: Wygenerowano nowy certyfikat bezpieczenstwa dla aplikacji IKO. Aktywuj go w ciagu 24h: ipko-certyfikaty-online.pl/aktywuj/8392,PKO BP,Data / certificate update,5,3,formal-corporate,fake security update,True,gemini_3,"[TYPE] SMS
[SENDER] PKO BP
[TITLE] Brak
[CONTENT] PKO BP: Wygenerowano nowy certyfikat bezpieczenstwa dla aplikacji IKO. Aktywuj go w ciagu 24h: ipko-certyfikaty-online.pl/aktywuj/8392"
